,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
10,1610612745,Houston Rockets,47,27,20,0.574,48.5,38.3,86.2,0.445,15.4,44.4,0.348,20.1,25.8,0.778,10.8,31.2,42.0,20.8,14.1,7.9,5.3,4.8,22.8,21.0,112.2,1.5,20,10,9,10,5,28,27,25,1,1,19,3,4,11,11,29,25,28,13,12,13,11,27,17,12,13,10,Houston Rockets,2019-01-24,2018-19
11,1610612754,Indiana Pacers,47,32,15,0.681,48.1,42.0,87.5,0.48,9.4,25.1,0.374,15.6,20.8,0.751,9.5,34.4,43.9,26.0,14.1,9.0,5.0,5.3,19.1,20.0,109.0,5.8,20,4,4,4,25,10,21,5,28,28,5,27,27,22,23,18,23,6,11,3,18,21,2,25,21,4,10,Indiana Pacers,2019-01-24,2018-19
12,1610612746,LA Clippers,48,26,22,0.542,48.4,41.1,87.3,0.47,9.5,24.8,0.382,22.5,28.3,0.793,9.7,35.6,45.3,22.7,14.5,6.3,4.7,6.1,22.9,24.1,114.1,0.4,11,13,11,13,10,15,24,9,26,29,4,1,1,7,21,7,14,23,19,29,21,28,28,2,6,16,10,LA Clippers,2019-01-24,2018-19
13,1610612747,Los Angeles Lakers,49,25,24,0.51,48.3,42.7,90.4,0.473,10.3,30.8,0.334,16.4,23.9,0.686,10.2,37.2,47.3,24.5,15.8,7.7,5.6,5.2,20.6,21.5,112.2,0.3,4,15,15,15,19,6,7,7,20,17,29,22,12,29,18,2,5,14,28,15,8,17,12,12,14,17,10,Los Angeles Lakers,2019-01-24,2018-19
14,1610612763,Memphis Grizzlies,48,19,29,0.396,48.4,37.3,82.6,0.451,9.4,27.5,0.342,16.7,22.1,0.757,7.9,32.0,39.9,23.5,14.1,8.7,5.9,4.7,22.3,21.3,100.8,-3.4,11,25,25,25,10,30,30,20,27,25,24,20,20,19,30,26,30,21,12,7,4,7,23,16,30,24,10,Memphis Grizzlies,2019-01-24,2018-19
15,1610612748,Miami Heat,46,22,24,0.478,48.1,39.1,88.2,0.444,11.7,33.1,0.354,15.8,23.1,0.685,11.7,34.9,46.6,23.8,14.9,7.5,5.9,5.3,21.3,21.0,105.8,-0.2,27,19,15,19,24,24,18,27,8,11,14,26,16,30,5,12,9,18,21,17,3,20,16,18,26,20,10,Miami Heat,2019-01-24,2018-19
16,1610612749,Milwaukee Bucks,46,34,12,0.739,48.2,43.5,90.4,0.481,13.3,38.0,0.351,17.3,22.6,0.767,9.1,39.9,49.1,26.5,14.5,7.7,6.0,4.7,20.5,20.4,117.6,10.0,27,2,1,1,20,3,6,4,2,2,17,18,18,17,26,1,1,5,19,16,2,8,8,23,2,1,10,Milwaukee Bucks,2019-01-24,2018-19
17,1610612750,Minnesota Timberwolves,48,24,24,0.5,48.2,40.9,91.3,0.448,10.1,28.8,0.35,20.0,25.3,0.793,11.8,33.3,45.1,24.5,13.2,8.8,5.4,5.5,20.4,22.5,111.9,0.5,11,16,15,16,23,17,3,23,22,23,18,4,7,6,3,24,16,15,3,5,12,25,7,6,15,15,10,Minnesota Timberwolves,2019-01-24,2018-19
18,1610612740,New Orleans Pelicans,49,22,27,0.449,48.0,43.6,90.6,0.481,10.0,28.1,0.355,19.5,25.2,0.773,11.0,35.9,46.8,26.8,14.5,7.4,5.7,5.1,22.1,22.1,116.7,1.8,4,19,22,20,28,2,5,2,23,24,12,6,8,15,10,6,6,4,18,20,6,16,21,9,3,12,10,New Orleans Pelicans,2019-01-24,2018-19
19,1610612752,New York Knicks,46,10,36,0.217,48.4,39.2,90.6,0.432,10.2,29.5,0.345,18.7,24.1,0.777,11.3,33.2,44.5,19.8,14.0,7.2,4.4,6.2,21.6,21.3,107.2,-8.4,27,29,27,29,9,22,4,30,21,22,20,8,10,12,9,25,20,30,9,22,26,29,18,15,23,27,10,New York Knicks,2019-01-24,2018-19
20,1610612760,Oklahoma City Thunder,48,30,18,0.625,48.3,42.8,93.4,0.458,10.3,30.3,0.341,18.2,25.5,0.714,12.5,35.6,48.1,23.1,14.4,10.3,5.2,5.0,22.4,22.8,114.2,4.9,11,7,7,7,17,5,1,16,19,19,25,12,6,27,1,9,3,22,17,1,15,14,25,4,5,6,10,Oklahoma City Thunder,2019-01-24,2018-19
21,1610612753,Orlando Magic,48,20,28,0.417,48.3,39.3,87.9,0.447,11.0,31.4,0.351,14.7,19.0,0.776,9.0,34.0,43.0,24.5,13.6,6.5,5.4,4.5,19.5,19.3,104.4,-3.5,11,23,24,24,17,21,19,24,17,15,15,30,30,13,27,21,24,13,5,28,11,5,3,29,27,25,10,Orlando Magic,2019-01-24,2018-19
22,1610612755,Philadelphia 76ers,49,32,17,0.653,48.5,41.6,87.6,0.474,11.4,31.5,0.362,21.2,27.6,0.767,10.6,37.0,47.6,27.5,15.8,7.4,5.7,4.1,22.3,23.0,115.7,3.8,4,4,6,6,7,13,20,6,13,14,8,2,2,16,15,3,4,2,27,18,5,3,24,3,4,8,10,Philadelphia 76ers,2019-01-24,2018-19
23,1610612756,Phoenix Suns,50,11,39,0.22,48.6,39.9,87.5,0.456,9.9,29.6,0.334,16.3,21.0,0.775,9.0,31.1,40.1,23.8,15.8,9.1,5.1,4.8,23.9,20.0,106.0,-9.1,1,27,29,28,4,20,23,17,24,21,28,23,25,14,28,30,29,19,29,2,16,12,30,26,24,28,10,Phoenix Suns,2019-01-24,2018-19
24,1610612757,Portland Trail Blazers,50,30,20,0.6,48.4,41.6,90.2,0.461,10.9,30.5,0.359,18.6,22.7,0.817,11.4,36.8,48.2,22.5,14.2,6.6,5.1,5.3,20.5,20.4,112.6,2.5,1,7,9,9,16,12,9,13,18,18,10,11,17,2,6,4,2,25,14,26,17,22,9,22,10,10,10,Portland Trail Blazers,2019-01-24,2018-19
25,1610612758,Sacramento Kings,48,24,24,0.5,48.1,43.3,92.6,0.467,11.6,29.9,0.388,15.2,21.6,0.704,10.6,33.8,44.4,25.9,14.0,8.3,4.7,5.3,22.0,21.4,113.4,-2.0,11,16,15,16,27,4,2,11,10,20,3,29,21,28,13,22,21,8,9,11,22,19,20,13,8,21,10,Sacramento Kings,2019-01-24,2018-19
26,1610612759,San Antonio Spurs,49,27,22,0.551,48.4,42.1,87.5,0.481,9.9,24.3,0.406,17.6,21.6,0.816,9.2,35.0,44.2,24.7,12.6,6.2,4.6,4.4,18.7,20.6,111.6,2.1,4,10,11,11,15,8,22,3,25,30,1,15,22,3,25,11,22,12,1,30,23,4,1,19,17,11,10,San Antonio Spurs,2019-01-24,2018-19
27,1610612761,Toronto Raptors,50,36,14,0.72,48.5,42.4,89.7,0.472,11.4,33.2,0.344,17.7,22.2,0.797,10.2,34.8,45.0,24.4,14.0,8.5,5.6,4.9,21.1,20.5,113.8,5.6,1,1,2,2,8,7,15,8,12,9,23,14,19,5,16,13,17,16,8,9,7,13,14,21,7,5,10,Toronto Raptors,2019-01-24,2018-19
28,1610612762,Utah Jazz,49,27,22,0.551,48.0,39.1,85.1,0.46,11.4,33.1,0.345,18.7,25.6,0.731,9.6,35.6,45.2,24.8,15.3,8.4,5.5,4.8,21.2,22.5,108.4,3.3,4,10,11,11,28,23,29,15,11,10,21,9,5,26,22,8,15,11,25,10,10,10,15,7,22,9,10,Utah Jazz,2019-01-24,2018-19
29,1610612764,Washington Wizards,47,20,27,0.426,48.9,41.9,90.1,0.465,11.2,33.0,0.339,18.2,24.0,0.759,9.2,31.9,41.1,25.5,14.2,8.9,5.0,4.8,21.3,22.1,113.1,-3.0,20,23,22,23,1,11,11,12,15,12,26,13,11,18,24,27,28,10,16,4,20,9,17,8,9,23,10,Washington Wizards,2019-01-24,2018-19
