,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
10,1610612745,Houston Rockets,78,20,58,0.256,48.2,39.2,86.3,0.454,13.5,38.6,0.349,17.5,24.5,0.714,9.5,32.6,42.1,23.6,16.5,7.4,4.7,5.8,20.6,22.1,109.4,-8.4,1,29,29,29,20,23,22,24,6,4,21,8,1,30,23,28,30,21,30,16,16,28,26,1,18,30,10,Houston Rockets,2022-04-02,2021-22
11,1610612754,Indiana Pacers,78,25,53,0.321,48.5,41.3,89.3,0.462,12.1,35.3,0.343,16.3,21.3,0.766,11.2,32.8,44.0,25.1,14.4,7.0,5.5,4.9,20.4,19.3,111.0,-3.2,1,26,26,26,3,12,7,17,17,15,25,20,19,20,7,27,19,10,23,26,4,21,23,22,13,24,10,Indiana Pacers,2022-04-02,2021-22
12,1610612746,LA Clippers,78,38,40,0.487,48.3,39.9,87.4,0.456,12.5,33.9,0.368,15.5,19.5,0.792,9.0,34.6,43.7,23.8,13.8,7.4,4.9,4.2,18.7,18.5,107.7,-1.2,1,18,18,18,12,20,18,22,14,20,3,28,30,9,28,10,22,18,14,15,10,7,6,26,23,21,10,LA Clippers,2022-04-02,2021-22
13,1610612747,Los Angeles Lakers,77,31,46,0.403,48.7,41.6,88.9,0.468,12.1,34.7,0.349,16.1,22.2,0.727,9.6,34.3,44.0,24.1,14.5,7.7,5.2,4.1,20.3,19.8,111.5,-3.1,21,23,23,23,1,7,10,8,16,16,20,22,11,29,21,12,20,16,25,9,7,4,21,13,12,23,10,Los Angeles Lakers,2022-04-02,2021-22
14,1610612763,Memphis Grizzlies,78,55,23,0.705,48.2,43.6,94.3,0.462,11.4,32.5,0.35,16.9,23.1,0.734,14.2,35.2,49.4,25.7,13.2,9.8,6.5,6.2,19.6,19.7,115.4,6.2,1,2,2,2,20,2,1,18,25,23,19,16,5,28,1,7,1,6,9,1,1,30,13,14,2,3,10,Memphis Grizzlies,2022-04-02,2021-22
15,1610612748,Miami Heat,78,50,28,0.641,48.4,39.4,84.9,0.464,13.4,35.6,0.375,17.2,21.3,0.81,10.0,34.0,43.9,25.5,14.6,7.3,3.3,4.1,20.6,20.6,109.5,4.4,1,3,3,3,6,22,28,13,7,14,1,14,20,5,18,17,21,8,26,17,30,5,25,3,17,6,10,Miami Heat,2022-04-02,2021-22
16,1610612749,Milwaukee Bucks,77,48,29,0.623,48.2,41.6,89.1,0.467,14.1,38.6,0.367,17.7,22.9,0.774,10.3,36.6,46.8,23.6,13.6,7.5,4.0,4.4,18.2,19.6,115.0,3.1,21,5,4,5,18,8,9,10,4,5,6,7,8,15,15,1,2,20,12,14,27,9,3,19,4,7,10,Milwaukee Bucks,2022-04-02,2021-22
17,1610612750,Minnesota Timberwolves,78,44,34,0.564,48.3,41.4,90.9,0.456,14.7,41.3,0.357,17.9,23.0,0.778,11.4,33.2,44.5,25.5,14.4,8.8,5.6,4.9,21.7,20.8,115.5,2.9,1,13,13,13,12,10,5,23,1,1,13,5,7,14,5,25,13,7,22,4,3,19,29,2,1,8,10,Minnesota Timberwolves,2022-04-02,2021-22
18,1610612740,New Orleans Pelicans,77,34,43,0.442,48.2,40.1,87.7,0.457,10.6,32.1,0.331,18.2,23.0,0.789,11.7,33.6,45.3,24.9,14.1,8.2,4.1,4.8,19.8,20.4,109.0,-0.8,21,19,19,19,18,19,16,21,29,24,27,3,6,11,3,23,10,12,18,7,26,16,18,6,21,20,10,New Orleans Pelicans,2022-04-02,2021-22
19,1610612752,New York Knicks,78,34,44,0.436,48.3,37.6,86.1,0.436,13.1,36.7,0.357,18.1,24.3,0.745,11.5,34.6,46.1,21.6,13.3,6.9,4.8,4.7,20.4,20.5,106.4,-0.8,1,19,21,21,12,30,24,27,8,10,12,4,2,26,4,11,4,30,11,27,11,14,24,5,27,19,10,New York Knicks,2022-04-02,2021-22
20,1610612760,Oklahoma City Thunder,77,22,55,0.286,48.3,38.2,89.2,0.429,12.1,37.6,0.323,15.3,20.1,0.761,10.4,35.4,45.8,22.2,14.0,7.6,4.6,5.9,18.2,18.0,103.9,-7.6,21,27,27,27,8,27,8,30,15,7,30,29,27,22,13,5,6,28,15,13,17,29,4,30,30,27,10,Oklahoma City Thunder,2022-04-02,2021-22
21,1610612753,Orlando Magic,78,20,58,0.256,48.3,38.2,88.2,0.433,12.0,36.4,0.329,15.7,19.8,0.791,9.2,35.1,44.3,23.6,14.7,6.8,4.5,5.2,19.8,18.4,104.0,-7.9,1,29,29,29,12,28,15,28,19,12,28,26,29,10,26,8,14,21,28,28,20,26,17,27,29,29,10,Orlando Magic,2022-04-02,2021-22
22,1610612755,Philadelphia 76ers,77,47,30,0.61,48.3,39.2,84.6,0.463,11.4,31.7,0.36,19.4,23.6,0.82,8.5,33.9,42.4,23.4,12.4,7.6,5.4,4.6,19.4,19.4,109.2,2.4,21,8,6,8,8,24,30,15,23,26,10,1,3,1,30,19,29,23,2,12,6,12,12,21,20,12,10,Philadelphia 76ers,2022-04-02,2021-22
23,1610612756,Phoenix Suns,77,62,15,0.805,48.1,43.7,89.5,0.488,11.6,31.5,0.368,16.2,20.4,0.797,9.6,35.6,45.2,27.3,13.0,8.5,4.4,3.9,19.7,19.1,115.2,8.2,21,1,1,1,24,1,6,1,20,28,4,21,26,7,22,3,11,4,7,6,22,2,15,23,3,1,10,Phoenix Suns,2022-04-02,2021-22
24,1610612757,Portland Trail Blazers,77,27,50,0.351,48.1,38.9,87.6,0.444,12.8,36.9,0.348,16.8,22.1,0.76,10.7,32.8,43.5,22.9,14.3,7.9,4.4,5.0,20.9,19.6,107.4,-7.6,21,25,25,25,24,26,17,26,11,9,22,17,12,23,10,26,23,26,21,8,21,23,27,18,24,28,10,Portland Trail Blazers,2022-04-02,2021-22
25,1610612758,Sacramento Kings,78,29,49,0.372,48.3,40.7,88.5,0.46,11.5,33.4,0.345,17.8,23.2,0.768,9.8,33.4,43.2,23.7,14.1,7.2,4.6,4.8,19.0,20.1,110.7,-5.2,1,24,24,24,11,13,12,19,21,21,23,6,4,18,19,24,25,19,19,21,18,17,11,7,16,25,10,Sacramento Kings,2022-04-02,2021-22
26,1610612759,San Antonio Spurs,77,32,45,0.416,48.3,43.5,93.1,0.467,11.3,32.1,0.352,15.0,19.9,0.752,11.3,34.1,45.4,28.0,12.8,7.6,5.0,5.1,18.0,18.8,113.2,-0.1,21,22,22,22,8,3,2,11,26,25,15,30,28,25,6,14,8,1,6,11,8,24,2,25,8,18,10,San Antonio Spurs,2022-04-02,2021-22
27,1610612761,Toronto Raptors,77,45,32,0.584,48.5,40.6,91.2,0.445,12.0,34.2,0.351,16.0,21.2,0.756,13.4,32.0,45.4,22.1,12.5,8.9,4.7,5.2,19.8,19.0,109.3,2.4,21,11,9,11,5,14,4,25,18,19,16,23,21,24,2,30,9,29,4,2,15,25,16,24,19,9,10,Toronto Raptors,2022-04-02,2021-22
28,1610612762,Utah Jazz,78,46,32,0.59,48.1,40.6,86.1,0.471,14.7,40.5,0.362,17.5,22.7,0.771,10.6,35.3,45.9,22.3,14.0,7.1,4.8,4.3,19.0,20.0,113.4,5.5,1,9,9,9,29,15,25,5,2,2,8,9,9,16,12,6,5,27,16,23,14,8,10,11,7,4,10,Utah Jazz,2022-04-02,2021-22
29,1610612764,Washington Wizards,77,34,43,0.442,48.4,40.4,86.0,0.47,10.5,30.8,0.342,17.3,21.9,0.787,9.0,34.2,43.2,24.9,13.1,6.4,5.0,4.2,18.9,20.1,108.7,-2.6,21,19,19,19,7,16,26,6,30,29,26,12,14,12,27,13,24,12,8,30,8,6,9,8,22,22,10,Washington Wizards,2022-04-02,2021-22
