,TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,CFID,CFPARAMS,date,season
10,1610612754,Indiana Pacers,46,19,27,0.413,48.3,38.1,85.9,0.443,8.7,23.9,0.363,18.3,24.1,0.762,11.6,33.0,44.6,23.2,16.6,7.7,5.0,5.3,24.4,21.7,103.2,-1.9,1,17,21,20,15,7,2,22,4,3,12,16,20,12,15,3,5,6,30,11,12,22,29,14,7,18,10,Indiana Pacers,2008-01-29,2007-08
11,1610612746,Los Angeles Clippers,41,13,28,0.317,48.2,34.8,79.4,0.438,4.3,13.0,0.33,20.7,26.5,0.781,9.6,31.5,41.1,21.7,14.7,6.7,5.3,5.1,21.9,21.8,94.6,-4.7,30,26,23,26,17,28,20,27,26,26,28,10,9,7,28,10,20,11,12,22,7,20,20,12,25,24,10,Los Angeles Clippers,2008-01-29,2007-08
12,1610612747,Los Angeles Lakers,43,28,15,0.651,48.1,39.0,82.1,0.475,7.2,19.6,0.367,22.1,29.5,0.751,11.0,33.9,45.0,23.5,15.5,8.3,5.2,4.7,21.6,23.3,107.3,5.5,24,6,6,6,24,4,10,3,10,9,9,2,2,17,18,1,3,3,23,5,9,14,16,5,3,5,10,Los Angeles Lakers,2008-01-29,2007-08
13,1610612763,Memphis Grizzlies,45,13,32,0.289,48.4,37.2,80.6,0.462,8.1,21.6,0.374,18.5,24.8,0.744,10.0,31.4,41.4,20.5,16.0,5.8,5.3,4.7,19.4,22.5,101.0,-4.4,6,26,27,27,8,9,14,7,5,5,7,15,18,20,24,11,19,21,28,29,5,15,4,9,9,23,10,Memphis Grizzlies,2008-01-29,2007-08
14,1610612748,Miami Heat,44,9,35,0.205,48.3,35.2,77.2,0.456,4.6,13.6,0.338,18.2,25.8,0.706,9.4,29.2,38.6,19.7,15.1,7.4,4.6,3.7,20.6,22.0,93.2,-6.8,14,29,28,29,12,26,29,14,25,25,20,18,13,30,29,27,30,24,15,17,17,2,11,11,30,28,10,Miami Heat,2008-01-29,2007-08
15,1610612749,Milwaukee Bucks,46,18,28,0.391,48.4,36.2,80.4,0.45,5.6,16.7,0.337,16.7,22.6,0.74,12.0,28.6,40.5,21.5,15.2,6.9,4.4,5.4,21.7,20.3,94.8,-6.0,1,21,23,23,10,17,16,18,22,20,22,26,25,21,11,30,26,15,17,20,23,23,19,20,24,26,10,Milwaukee Bucks,2008-01-29,2007-08
16,1610612750,Minnesota Timberwolves,44,8,36,0.182,48.0,36.5,82.9,0.44,5.5,16.4,0.337,15.4,21.4,0.722,12.4,29.4,41.8,18.9,15.5,7.3,3.9,6.0,23.8,18.2,94.0,-8.5,14,30,30,30,29,15,9,24,23,22,21,29,28,23,5,22,17,28,22,19,28,30,28,29,27,30,10,Minnesota Timberwolves,2008-01-29,2007-08
17,1610612751,New Jersey Nets,45,19,26,0.422,48.4,33.6,77.8,0.433,5.6,17.0,0.332,20.7,29.0,0.714,12.0,30.4,42.4,23.5,15.7,6.5,4.7,4.5,22.9,23.3,93.6,-5.9,6,17,19,19,8,30,28,29,21,17,25,9,4,27,12,17,11,5,25,25,16,11,26,4,28,25,10,New Jersey Nets,2008-01-29,2007-08
18,1610612740,New Orleans Hornets,44,32,12,0.727,48.3,38.2,83.3,0.458,7.6,20.3,0.377,15.3,19.6,0.782,11.7,31.3,43.0,21.6,12.4,7.6,4.0,4.4,18.7,18.7,99.3,6.9,14,3,2,2,12,6,7,10,7,7,4,30,30,6,14,13,8,13,3,14,26,8,2,28,12,3,10,New Orleans Hornets,2008-01-29,2007-08
19,1610612752,New York Knicks,44,14,30,0.318,48.2,35.2,80.2,0.438,5.7,16.9,0.336,18.9,26.3,0.718,12.5,29.3,41.8,18.3,15.3,6.4,2.3,5.4,21.7,21.4,94.9,-6.0,14,25,26,25,20,27,18,25,20,19,23,14,10,26,4,24,16,30,19,27,30,24,17,15,22,27,10,New York Knicks,2008-01-29,2007-08
20,1610612753,Orlando Magic,46,28,18,0.609,48.4,36.6,78.7,0.465,9.0,24.8,0.363,21.1,29.2,0.722,9.7,32.7,42.4,20.1,14.9,6.5,4.6,4.3,21.1,24.1,103.2,3.2,1,6,8,8,10,13,22,6,3,2,11,7,3,24,27,5,10,23,14,26,18,6,13,2,6,9,10,Orlando Magic,2008-01-29,2007-08
21,1610612755,Philadelphia 76ers,45,17,28,0.378,48.2,35.8,80.3,0.446,3.8,11.8,0.319,18.0,25.3,0.71,13.4,28.8,42.2,19.5,15.6,8.2,5.0,5.0,20.3,20.7,93.4,-3.0,6,24,23,24,22,22,17,20,30,29,30,19,14,28,2,29,15,27,24,6,11,17,9,19,29,21,10,Philadelphia 76ers,2008-01-29,2007-08
22,1610612756,Phoenix Suns,46,33,13,0.717,48.1,41.7,84.3,0.494,9.1,23.5,0.385,17.5,22.2,0.788,8.4,32.2,40.6,27.6,13.6,7.4,7.2,3.7,19.3,19.9,109.8,6.2,1,2,3,3,28,1,6,1,2,4,3,24,27,5,30,6,24,1,6,16,1,3,3,25,1,4,10,Phoenix Suns,2008-01-29,2007-08
23,1610612757,Portland Trail Blazers,44,26,18,0.591,48.7,35.8,78.4,0.457,6.9,17.5,0.395,17.9,23.3,0.768,10.4,29.7,40.1,21.5,13.7,5.6,4.4,3.8,20.1,21.1,96.5,0.8,14,11,8,10,2,21,25,11,11,15,2,20,22,9,20,20,28,14,7,30,21,4,8,18,18,15,10,Portland Trail Blazers,2008-01-29,2007-08
24,1610612758,Sacramento Kings,43,19,24,0.442,48.2,35.9,78.0,0.46,6.3,17.0,0.373,21.8,27.4,0.796,9.9,29.3,39.2,18.7,16.6,8.0,3.9,5.2,22.4,23.2,99.9,-2.7,24,17,18,18,18,20,27,8,15,18,8,4,8,3,25,25,29,29,29,8,29,21,24,6,10,19,10,Sacramento Kings,2008-01-29,2007-08
25,1610612759,San Antonio Spurs,44,28,16,0.636,48.1,35.9,78.6,0.457,7.7,20.5,0.375,16.8,22.3,0.753,10.0,31.0,41.0,21.5,12.6,6.6,3.9,4.7,18.2,19.9,96.3,4.5,14,6,7,7,25,19,24,12,6,6,6,25,26,15,22,14,21,16,4,24,27,13,1,26,19,8,10,San Antonio Spurs,2008-01-29,2007-08
26,1610612760,Seattle SuperSonics,45,10,35,0.222,48.3,37.3,85.6,0.436,4.3,12.9,0.33,17.7,23.0,0.768,11.7,33.4,45.1,21.1,15.9,6.6,5.3,5.5,20.9,20.0,96.6,-8.0,6,28,28,28,14,8,3,28,27,27,27,22,23,10,13,2,1,19,27,23,8,26,12,24,17,29,10,Seattle SuperSonics,2008-01-29,2007-08
27,1610612761,Toronto Raptors,44,24,20,0.545,48.5,37.2,81.4,0.457,7.5,18.1,0.416,16.2,20.0,0.807,10.0,30.7,40.7,22.7,12.0,6.9,4.0,4.4,20.1,17.9,98.0,2.6,14,14,15,16,6,10,13,13,8,14,1,28,29,2,22,15,23,8,2,21,25,10,7,30,14,10,10,Toronto Raptors,2008-01-29,2007-08
28,1610612762,Utah Jazz,45,27,18,0.6,48.0,39.7,80.5,0.493,4.1,11.4,0.361,21.8,29.0,0.752,11.5,29.1,40.6,26.1,15.2,9.1,4.3,5.9,24.8,23.3,105.3,5.3,6,9,8,9,29,3,15,2,28,30,14,3,5,16,17,28,25,2,18,2,24,29,30,3,5,6,10,Utah Jazz,2008-01-29,2007-08
29,1610612764,Washington Wizards,43,24,19,0.558,48.6,36.7,82.0,0.448,6.7,19.3,0.347,19.2,24.2,0.796,12.2,30.6,42.8,19.6,14.0,7.8,5.0,4.3,19.7,19.9,99.4,2.0,24,14,12,13,4,12,11,19,12,10,18,12,19,4,9,16,9,25,9,10,13,7,5,27,11,12,10,Washington Wizards,2008-01-29,2007-08
